section_id,subsection_id,paragraph_id,sentence_id,sentence_text,sentence_position,dominant_function,secondary_function,previous_sentence_relation,next_sentence_relation,claim_type,claim_strength,evidence_anchor,citation_anchor,figure_table_anchor,technical_terms,hedging_words,risk_words,punctuation_pattern,sentence_skeleton,expected_topvenue_role,mismatch_type,revision_operation
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2.S1,"Taken together, these results support treating sampler-side physical implementation as part of the measured entropy-source boundary.",1,RESULT,,none,,method,medium,None,None,None,entropy;sampler,,,hyphen_count=2; comma_count=1,"X together, these results support treating sampler-side physical implementation as part of the measured entropy-source boundary.",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,unsupported_claim,ADD_EVIDENCE_ANCHOR
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2.S2,"In this work, that boundary includes the data ROs, sampled-data registers, sample RO, sampler-side routing, and restart/warmup/reset timing that directly determines early-sampling behavior.",2,SETUP,,elaborates,,causal/generalization,very_high,None,None,None,RO;restart;sampler,,determines,hyphen_count=3; slash_count=2; comma_count=5,"X this work, that boundary includes the data X, sampled-data registers, sample X, sampler-side routing, and restart/warmup/reset timing that directly determines",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,unsupported_claim;overstrong_claim;risk_word;punctuation_issue,ADD_EVIDENCE_ANCHOR;WEAKEN_CLAIM;REPLACE_RISK_VERB;SPLIT_SENTENCE
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2.S3,"Post-XOR FIFO buffering, UART transport, host capture, and offline scripts are part of the measurement/readout chain, not the entropy-source boundary.",3,SETUP,,elaborates,,measurement,low,Experiment setup,None,None,entropy,,,hyphen_count=2; slash_count=1; comma_count=4,"X X buffering, X transport, host capture, and offline scripts are part of the measurement/readout chain, not the entropy-source boundary.",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,punctuation_issue,SPLIT_SENTENCE
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P2.S4,"Their routed movement in the current diff is therefore treated as a residual confounder to audit, not as a reason to include the whole bitstream in the entropy source.",4,NEED,,interprets,,descriptive,low,None,None,None,entropy,,,comma_count=1,"X routed movement in the current diff is therefore treated as a residual confounder to audit, not as a reason to include the whole bitstream in the entropy sour",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,none,KEEP
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P3,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P3.S1,The interpretation is narrower than a proof of root cause.,1,BG,,none,,causal/generalization,low,None,None,None,,,,,X interpretation is narrower than a proof of root cause.,FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,none,KEEP
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P3,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P3.S2,"The measurements do not show that all sampler-side elements contribute equally, and they do not define a validated placement-aware design rule.",2,SETUP,,jumps,,method,medium,Experiment setup,None,None,sampler,,,hyphen_count=2; comma_count=1,"X measurements do not show that all sampler-side elements contribute equally, and they do not define a validated placement-aware design rule.",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,sentence_jump,ADD_BRIDGE
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P3,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P3.S3,They do show that excluding the sampler side from the measured boundary would hide a physical implementation factor that can substantially reshape restart outcomes in the evaluated implementations.,3,RESULT,,jumps,,method,medium,None,None,None,restart;sampler,can;evaluated,,,X do show that excluding the sampler side from the measured boundary would hide a physical implementation factor that can substantially reshape restart outcomes,FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,sentence_jump;unsupported_claim,ADD_BRIDGE;ADD_EVIDENCE_ANCHOR
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P4,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P4.S1,"For measurement practice, the consequence is direct.",1,SETUP,,none,,measurement,none,Experiment setup,None,None,,,,comma_count=1,"X measurement practice, the consequence is direct.",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,none,KEEP
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P4,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P4.S2,"An FPGA {} evaluation should report not only final output statistics, but also the physical sampler implementation, restart behavior, and diagnostic evidence that separates data-RO behavior from sampler-vector and readout effects.",2,SETUP,,jumps,,method,low,None,None,None,FPGA;RO;restart;sampler,,,hyphen_count=2; comma_count=3,"X X {} evaluation should report not only final output statistics, but also the physical sampler implementation, restart behavior, and diagnostic evidence that s",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,sentence_jump,ADD_BRIDGE
Entropy-Source Boundary Discussion,,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P4,ENTROPY_SOURCE_BOUNDARY_DISCUSSION.P4.S3,"Where possible, counterfactual placements should be used to test whether a claimed entropy-source boundary is stable under small physical changes.",3,BOUNDARY,,elaborates,,causal/generalization,low,None,None,None,entropy,under,small,hyphen_count=1; comma_count=1,"X possible, counterfactual placements should be used to test whether a claimed entropy-source boundary is stable under small physical changes.",FINDING_SYNTHESIS/ALTERNATIVE_EXPLANATION/LIMITATION/IMPLICATION,risk_word,REPLACE_RISK_VERB;ADD_BOUNDARY
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1.S1,The first limitation is scope.,1,BOUNDARY,,none,,limitation,none,None,None,None,,,,,X first limitation is scope.,SECTION_SPECIFIC,none,ADD_BOUNDARY
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1.S2,"The evidence now includes a primary Zynq-7020 board and a repeated second same-family board check, but it is still not a broad multi-board validation.",2,BG,,jumps,,descriptive,low,None,None,None,,,,hyphen_count=3; comma_count=1,"X evidence now includes a primary X board and a repeated second same-family board check, but it is still not a broad multi-board validation.",SECTION_SPECIFIC,sentence_jump,ADD_BRIDGE
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1.S3,"The second-board $n=3$ rows are repeated captures for listed conditions on one second board, not three boards or independent PVT points.",3,BG,,elaborates,,limitation,low,None,None,None,,,,hyphen_count=1; comma_count=1,"X second-board $n=3$ rows are repeated captures for listed conditions on one second board, not three boards or independent X points.",SECTION_SPECIFIC,none,KEEP
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P1.S4,"Cross-family, larger board-count, voltage, temperature, aging, and tool-version evidence would be required before making broader implementation rules.",4,BG,,jumps,,method,low,None,None,None,,,,hyphen_count=3; comma_count=5,"X, larger board-count, voltage, temperature, aging, and tool-version evidence would be required before making broader implementation rules.",SECTION_SPECIFIC,sentence_jump;punctuation_issue,ADD_BRIDGE;SPLIT_SENTENCE
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P2,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P2.S1,The second limitation is standards interpretation.,1,BOUNDARY,,none,,limitation,none,None,None,None,,,,,X second limitation is standards interpretation.,SECTION_SPECIFIC,none,ADD_BOUNDARY
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P2,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P2.S2,"The project contains 8,000,000-symbol entropy-assessment summaries and 1000-row restart diagnostic evidence, but a complete validation package would also require a final component boundary, conditioning and health-test documentation, restart-equivalence argument, environmental evidence, and submission-ready traceability.",2,BG,,jumps,,limitation,low,None,None,None,entropy;restart,,,hyphen_count=6; comma_count=7,"X project contains 8,000,000-symbol entropy-assessment summaries and 1000-row restart diagnostic evidence, but a complete validation package would also require ",SECTION_SPECIFIC,sentence_jump;punctuation_issue,ADD_BRIDGE;SPLIT_SENTENCE
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P3,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P3.S1,The third limitation is {} interpretation.,1,BOUNDARY,,none,,limitation,none,None,None,None,,,,,X third limitation is {} interpretation.,SECTION_SPECIFIC,none,ADD_BOUNDARY
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P3,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P3.S2,"Pairwise and clean reset-aligned {} measurements are useful diagnostic evidence, and code-density calibration supports cautious use, but the current calibration does not justify absolute picosecond-level jitter or phase-noise claims.",2,BG,,jumps,,measurement,medium,Experiment setup,None,None,,,,hyphen_count=4; comma_count=2,"X and clean reset-aligned {} measurements are useful diagnostic evidence, and code-density calibration supports cautious use, but the current calibration does n",SECTION_SPECIFIC,sentence_jump,ADD_BRIDGE
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4.S1,The fourth limitation is physical decomposition.,1,BOUNDARY,,none,,limitation,none,None,None,None,,,,,X fourth limitation is physical decomposition.,SECTION_SPECIFIC,none,ADD_BOUNDARY
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4.S2,"The sampler-side counterfactual localizes the intended perturbation to sample-RO physical constraints, and the same-RTL forward audit keeps tracked data-RO cells and sampled-data registers fixed at the LOC/BEL level.",2,BG,,elaborates,,descriptive,low,None,None,None,BEL;LOC;RO;RTL;sampler,,,hyphen_count=5; slash_count=1; comma_count=1,"X sampler-side counterfactual localizes the intended perturbation to sample-X physical constraints, and the same-X forward audit keeps tracked data-X cells and ",SECTION_SPECIFIC,none,KEEP
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4.S3,"It still does not exhaustively separate sample-RO stages, local routes, post-XOR FIFO interaction, reset sequencing, or placement-neighborhood effects.",3,SETUP,,elaborates,,descriptive,low,None,None,None,RO,,,hyphen_count=3; comma_count=4,"X still does not exhaustively separate sample-X stages, local routes, post-X X interaction, reset sequencing, or placement-neighborhood effects.",SECTION_SPECIFIC,punctuation_issue,SPLIT_SENTENCE
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4.S4,"Existing resource, timing, power, route-status, routed-cell, routed-net, PIP, net-delay, and directive-controlled route-variance reports provide traceability for the implemented variants; a route-locked repeat would make the physical attribution stronger.",4,BG,,jumps,,method,low,Experiment setup,None,None,,,,hyphen_count=7; semicolon_count=1; comma_count=8,"X resource, timing, power, route-status, routed-cell, routed-net, X, net-delay, and directive-controlled route-variance reports provide traceability for the imp",SECTION_SPECIFIC,sentence_jump;punctuation_issue,ADD_BRIDGE;SPLIT_SENTENCE
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P4.S5,"The original-vs-Explore matrix is a minimal directive sensitivity check, not a full seed sweep, and route/PIP/net-delay features remain proxies rather than calibrated sampler-aperture delays.",5,GAP,,elaborates,,descriptive,low,None,None,None,sampler,,,hyphen_count=4; slash_count=2; comma_count=2,"X original-vs-X matrix is a minimal directive sensitivity check, not a full seed sweep, and route/X/net-delay features remain proxies rather than calibrated sam",SECTION_SPECIFIC,none,KEEP
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P5,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P5.S1,"The highest-priority future measurements are a larger same-family board count, controlled PVT subsets, additional held-out sampler placements, {} captures around the strongest counterfactuals, and route-locked repeats for the locked-sampler designs.",1,BOUNDARY,,none,,method,low,Experiment setup,None,None,sampler,,,hyphen_count=5; comma_count=4,"X highest-priority future measurements are a larger same-family board count, controlled X subsets, additional held-out sampler placements, {} captures around th",SECTION_SPECIFIC,punctuation_issue,SPLIT_SENTENCE
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P5,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P5.S2,"For the reduced-XOR mechanism, full all-direction repeats at warmups 5 and 11 on the primary board and additional second-board held-out-sampler repeats would test how far the observed contributor-cancellation model generalizes.",2,RESULT,,elaborates,,comparative,low,None,None,None,sampler,,,hyphen_count=6; comma_count=1,"X the reduced-X mechanism, full all-direction repeats at warmups 5 and 11 on the primary board and additional second-board held-out-sampler repeats would test h",SECTION_SPECIFIC,none,KEEP
Limitations and Future Measurements,,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P5,LIMITATIONS_AND_FUTURE_MEASUREMENTS.P5.S3,"With such evidence, the same core result could later be compressed toward a circuits-and-systems contribution, expanded toward a VLSI implementation rule, or reframed around a more complete cryptographic-engineering validation boundary.",3,RESULT,,jumps,,method,low,None,None,None,,could,,hyphen_count=3; comma_count=3,"X such evidence, the same core result could later be compressed toward a circuits-and-systems contribution, expanded toward a X implementation rule, or reframed",SECTION_SPECIFIC,sentence_jump,ADD_BRIDGE
Conclusion,,CONCLUSION.P1,CONCLUSION.P1.S1,This paper presented a measurement-driven two-board diagnosis of sampler-side entropy boundaries in Zynq-7020 FPGA {}s.,1,METHOD,,none,,method,low,Experiment setup,None,None,FPGA;entropy;sampler,,,hyphen_count=4,X paper presented a measurement-driven two-board diagnosis of sampler-side entropy boundaries in X X {}s.,PROBLEM_RECAP/METHOD_RECAP/FINDING/BOUNDARY,none,KEEP
Conclusion,,CONCLUSION.P1,CONCLUSION.P1.S2,"Continuous-stream measurements show strong placement dependence on the primary board, restart measurements reveal fixed-position startup bias that continuous-stream balance does not capture, and sampler-side counterfactuals show that a sampler-centered physical perturbation with entropy-source-local routed-network residuals can move restart behavior from near balance to flagged bias and back toward near balance on the primary board, with the same sampler-lock direction reproduced in repeated second-board checks.",2,SETUP,,elaborates,,measurement,medium,Experiment setup,None,None,entropy;restart;sampler,can,,hyphen_count=10; comma_count=3,"X measurements show strong placement dependence on the primary board, restart measurements reveal fixed-position startup bias that continuous-stream balance doe",PROBLEM_RECAP/METHOD_RECAP/FINDING/BOUNDARY,none,KEEP
Conclusion,,CONCLUSION.P2,CONCLUSION.P2.S1,The supporting diagnostics make the claim more specific.,1,BG,,none,,descriptive,none,None,None,None,,,,,X supporting diagnostics make the claim more specific.,PROBLEM_RECAP/METHOD_RECAP/FINDING/BOUNDARY,none,KEEP
Conclusion,,CONCLUSION.P2,CONCLUSION.P2.S2,Pairwise and exact counterfactual {} measurements do not support a simple persistent hard-locking-only explanation under the selected conditions.,2,BOUNDARY,,jumps,,measurement,medium,Experiment setup,None,None,,under,,hyphen_count=2,X holds under Y conditions.,PROBLEM_RECAP/METHOD_RECAP/FINDING/BOUNDARY,sentence_jump,ADD_BRIDGE
Conclusion,,CONCLUSION.P2,CONCLUSION.P2.S3,"Reduced-XOR counterfactuals show that final all64 output can hide biased internal sampler-vector directions through warmup-dependent cancellation on both measured boards; second-board held-out sampler, warmup/aperture, and toolflow-sensitivity checks further show aggregate balance coexisting with biased and reordered internal contributors, startup-window sensitivity, and stable-route directive stability with larger route-moving boundary cases.",3,RESULT,,jumps,,comparative,medium,None,None,None,sampler,can,,hyphen_count=9; semicolon_count=1; slash_count=1; comma_count=4,X counterfactuals show that final all64 output can hide biased internal sampler-vector directions through warmup-dependent cancellation on both measured boards;,PROBLEM_RECAP/METHOD_RECAP/FINDING/BOUNDARY,sentence_jump;unsupported_claim;punctuation_issue,ADD_BRIDGE;ADD_EVIDENCE_ANCHOR;SPLIT_SENTENCE
Conclusion,,CONCLUSION.P2,CONCLUSION.P2.S4,"The resulting conclusion is a measurement and diagnosis claim: in the evaluated implementations, sampler-side physical implementation should be included in the measured entropy-source boundary.",4,SETUP,,elaborates,,method,low,Experiment setup,None,None,entropy;sampler,evaluated,,hyphen_count=2; colon_count=1; comma_count=1,"X resulting conclusion is a measurement and diagnosis claim: in the evaluated implementations, sampler-side physical implementation should be included in the me",PROBLEM_RECAP/METHOD_RECAP/FINDING/BOUNDARY,none,KEEP
