paper_id,venue,section_type,paragraph_index,sentence_index,sentence_text,sentence_function,sentence_skeleton,claim_type,claim_strength,has_citation,has_number,has_figure_reference,has_table_reference,hedging_pattern,punctuation_pattern,transition_pattern
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,6,"For the coarse-grained leakage analysis, we trained our network with only 10,000 sample points, such that several ranges had to be checked until a suitable range ξ00 was found.",PROBLEM,"X the coarse-grained leakage analysis, we trained our network with only 10,000 sample points, such that several ranges had to be checked until a suitable range ",descriptive,low,False,True,False,False,,hyphen_count=1; comma_count=3,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,7,"Because the cipher state bytes were not processed in an ascending/descending order, we were not able to infer from one obtained range to the other; hence, all ranges needed to be checked individually.",SETUP,"X the cipher state bytes were not processed in an ascending/descending order, we were not able to infer from one obtained range to the other; hence, all ranges ",descriptive,low,False,False,False,False,,semicolon_count=1; slash_count=1; comma_count=2,SETUP/RESULT
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,8,"Based on the sensitivity analysis results, a smaller range ξ0 of 2,000 points around the peak was selected, and the same procedure was re-performed.",RESULT,"X on the sensitivity analysis results, a smaller range ξ0 of 2,000 points around the peak was selected, and the same procedure was re-performed.",measurement,low,False,True,False,False,,hyphen_count=1; comma_count=3,SETUP/RESULT
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,9,"Finally, we derived the range ξ by visual inspection.",SETUP,"X, we derived the range ξ by visual inspection.",descriptive,low,False,False,False,False,,comma_count=1,SETUP/RESULT
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,10,An example of the resulting sensitivity analyses can be seen in Figure 5.,RESULT,X example of the resulting sensitivity analyses can be seen in X 5.,measurement,medium,False,True,True,False,can,,SETUP/RESULT
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,1,State-of-the-art sensors for measuring FPGA voltage fluctuations are timeto-digital converters (TDCs).,SETUP,X sensors for measuring X voltage fluctuations are timeto-digital converters (X).,descriptive,low,False,False,False,False,,hyphen_count=4; parentheses_count=2,METHOD/SETUP
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,2,They allow detecting voltage fluctuations in the order of a few nanoseconds.,INTERPRET,X allow detecting voltage fluctuations in the order of a few nanoseconds.,descriptive,low,False,False,False,False,,,SUPPORT/INTERPRET
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,3,"The key building component of a TDC is a delay line, typically implemented as a chain of fast carry propagation multiplexers.",INTERPRET,"X key building component of a X is a delay line, typically implemented as a chain of fast carry propagation multiplexers.",method,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,4,"In FPGAs, the fast carry chains are constrained to dedicated logic and routing, and need to be routed strictly vertically.",SETUP,"X X, the fast carry chains are constrained to dedicated logic and routing, and need to be routed strictly vertically.",descriptive,low,False,False,False,False,,comma_count=2,METHOD/SETUP
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,5,"In this work, we present an alternative approach to designing on-chip voltage sensors, in which the FPGA routing resources replace the carry logic.",SETUP,We METHOD X under Y.,method,low,False,False,False,False,,hyphen_count=1; comma_count=2,METHOD/SETUP
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,6,"We present three variants of what we name a routing delay sensor (RDS): one vertically constrained, one horizontally constrained, and one free of any constraints.",METHOD,We METHOD X under Y.,method,low,False,False,False,False,,colon_count=1; parentheses_count=2; comma_count=2,TASK/METHOD
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,7,"We perform a thorough experimental evaluation on both the Sakura-X side-channel evaluation board and the Alveo U200 datacenter card, to evaluate the performance of the RDS sensors in the context of a remote power side-channel analysis attack.",PROBLEM,"X perform a thorough experimental evaluation on both the X side-channel evaluation board and the X X datacenter card, to evaluate the performance of the X senso",method,low,False,True,False,False,,hyphen_count=3; comma_count=1,PROBLEM
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,8,The results show that our best RDS implementation in most cases outperforms the TDC.,SETUP,X results show that our best X implementation in most cases outperforms the X.,comparative,medium,False,False,False,False,,,METHOD/SETUP
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,9,"On average, for breaking the full 128-bit key of an AES-128 cryptographic core, an adversary requires 35% fewer side-channel traces when using the RDS than when using the TDC.",RESULT,"X average, for breaking the full 128-bit key of an X cryptographic core, an adversary requires 35",descriptive,low,False,True,False,False,,hyphen_count=3; comma_count=2,RESULT
06_TCHES_CHES:paper_08,TCHES/CHES,Abstract,,10,"Besides making the attack more effective, given the absence of the placement and routing constraint, the RDS sensor is also easier to deploy.",PROBLEM,"X making the attack more effective, given the absence of the placement and routing constraint, the X sensor is also easier to deploy.",descriptive,low,False,False,False,False,,comma_count=2,PROBLEM
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,1,"Traditionally, cloud computing platforms are based on central processing units (CPUs).",BG,"X, cloud computing platforms are based on central processing units (X).",descriptive,low,False,False,False,False,,parentheses_count=2; comma_count=1,BG
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,2,"In recent years, however, they have evolved to include a variety of more specialized computing hardware, e.g., graphics processing units (GPUs), Google’s tensor processing units (TPUs), and, in particular, field-programmable gate arrays (FPGAs).",PROBLEM,"X, however/whereas Y.",descriptive,low,False,False,False,False,,hyphen_count=1; parentheses_count=6; comma_count=8,PROBLEM
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,3,"Today, a number of commercial cloud service providers, such as Amazon AWS, Alibaba, Microsoft Azure, etc., provide their customers with the possibility of remotely accessing cloud FPGAs, to develop and test their hardware accelerators [AWS19,Azu,Hua,Ali].",RESULT,"X, a number of commercial cloud service providers, such as X X, X, X X, etc., provide their customers with the possibility of remotely accessing cloud X, to dev",descriptive,low,True,True,False,False,,comma_count=10,SETUP/RESULT
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,4,"With FPGAs in the cloud, FPGA-specific virtualization methods are being developed, with the goal of enabling efficient and secure use of FPGA resources.",SETUP,"X X in the cloud, X virtualization methods are being developed, with the goal of enabling efficient and secure use of X resources.",descriptive,low,False,False,False,False,,hyphen_count=1; comma_count=2,METHOD/SETUP
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,5,"Such methods typically incorporate multitenancy, i.e., the possibility of multiple users sharing the FPGA fabric temporally and spatially.",SETUP,"X methods typically incorporate multitenancy, i.e., the possibility of multiple users sharing the X fabric temporally and spatially.",descriptive,low,False,False,False,False,,comma_count=2,METHOD/SETUP
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,6,"However, cloud FPGA multitenancy is not yet broadly deployed, as the associated security risks are still being investigated.",PROBLEM,"X, however/whereas Y.",descriptive,low,False,False,False,False,,comma_count=2,PROBLEM
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,7,"A particular topic of interest is the threat of electrical-level attacks, in which an adversary either injects a disturbance in the shared power delivery network (PDN), with the intention of causing denial-of-service [GOT17] or erroneous computation of the ...",PROBLEM,"X particular topic of interest is the threat of electrical-level attacks, in which an adversary either injects a disturbance in the shared power delivery networ",descriptive,low,False,True,False,False,,hyphen_count=3; parentheses_count=2; comma_count=2,PROBLEM
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,8,On-chip sensors suitable for remote power-analysis attacks can be classified in two groups: time-to-digital converters (TDCs) and frequency counters.,INTERPRET,X sensors suitable for remote power-analysis attacks can be classified in two groups: time-to-digital converters (X) and frequency counters.,descriptive,medium,False,False,False,False,can,hyphen_count=4; colon_count=1; parentheses_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,9,The working principle Licensed under Creative Commons License CC-BY 4.0.,INTERPRET,X working principle X under X X X X 4.0.,limitation,low,False,True,False,False,under,hyphen_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,10,"Received: 2022-10-15 Accepted: 2022-12-15 Published: 2023-03-06 544 RDS: FPGA Routing Delay Sensors for Effective Remote Power Analysis Attacks is the same: instead of measuring the voltage directly, they sense the variations of the logic delay caused by the ...",RESULT,"X: 2022-10-15 X: 2022-12-15 X: 2023-03-06 544 X: X X X X for X X X X X is the same: instead of measuring the voltage directly, they sense the variations of the ",causal/generalization,low,False,True,False,False,,hyphen_count=6; colon_count=5; comma_count=1,SETUP/RESULT
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,11,The primary component in TDCs is a tapped delay line.,INTERPRET,X primary component in X is a tapped delay line.,descriptive,low,False,False,False,False,,,SUPPORT/INTERPRET
06_TCHES_CHES:paper_08,TCHES/CHES,Introduction,,12,"In frequency counters, that is a ring oscillator (RO).",INTERPRET,"X frequency counters, that is a ring oscillator (X).",descriptive,low,False,False,False,False,,parentheses_count=2; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_08,TCHES/CHES,Results,,1,"In this section, we present the results of the experiments.",ORG,We METHOD X under Y.,method,low,False,False,False,False,,comma_count=1,ORG
06_TCHES_CHES:paper_08,TCHES/CHES,Results,,2,We start by comparing the power side-channel traces measured with the TDC and the RDS.,RESULT,X start by comparing the power side-channel traces measured with the X and the X.,measurement,low,False,False,False,False,,hyphen_count=1,FIGURE/OBSERVATION
06_TCHES_CHES:paper_08,TCHES/CHES,Results,,3,"Then, we compare the RDS sensor with the TDC [GNGT21] by performing a power side-channel attack and a statistical analysis of the characteristics of the sensor traces.",PROBLEM,"X, we compare the X sensor with the X [X] by performing a power side-channel attack and a statistical analysis of the characteristics of the sensor traces.",descriptive,low,False,True,False,False,,hyphen_count=1; comma_count=1,PROBLEM
06_TCHES_CHES:paper_08,TCHES/CHES,Results,,4,"After evaluating the impact of the size of the RDS output register on the success of the attack, we examine how RDS behaves under different temperature conditions.",PROBLEM,X holds under Y conditions.,limitation,low,False,False,False,False,under,comma_count=1,PROBLEM
06_TCHES_CHES:paper_08,TCHES/CHES,Results,,5,"Finally, we compare the RDS with the TDC across a range of different placements for the sensor and the AES.",SETUP,"X, we compare the X with the X across a range of different placements for the sensor and the X.",descriptive,low,False,False,False,False,,comma_count=1,SETUP/RESULT
