paper_id,title,venue,year,section_type,unit_index,unit_text_short,function_label,function_chain,confidence,evidence_source,imitate_rule,avoid_rule
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,8,"Focusing mainly on the embedded system domain, the ChipWhisperer-Lite 32-bit, with an STM32f3 micro-controller, is often used in related academic research.",RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,9,We chose it as a test bench to deploy the Dilithium-2 signature scheme.,RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,10,We compiled Dilithium-2 using the gcc-arm cross-compiler arm-none-eabi-gcc 10.2.1 (with the options -O3).,RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Abstract,1,"We present HAETAE (Hyperball bimodAl modulE rejecTion signAture schemE), a new lattice-based signature scheme.",METHOD,TASK/METHOD,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Abstract,2,"Like the NIST-selected Dilithium signature scheme, HAETAE is based on the Fiat-Shamir with Aborts paradigm, but our design choices target an improved complexity/compactness compromise that is highly relevant for many space-limited application scenarios.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Abstract,3,We primarily focus on reducing signature and verification key sizes so that signatures fit into one TCP or UDP datagram while preserving a high level of security against a variety of attacks.,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Abstract,4,"As a result, our scheme has signature and verification key sizes up to 39% and 25% smaller, respectively, compared than Dilithium.",RESULT,RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Abstract,5,"We provide a portable, constanttime reference implementation together with an optimized implementation using AVX2 instructions and an implementation with reduced stack size for the Cortex-M4.",RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Abstract,6,"Moreover, we describe how to efficiently protect HAETAE against implementation attacks such as side-channel analysis, making it an attractive candidate for use in IoT and other embedded systems.",SETUP,METHOD/SETUP,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????workload?benchmark?FPGA/ASIC/????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??????/??????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,1,"The rise of quantum computing has brought up – among others – the necessity of new, post-quantum digital signature schemes.",BG,BG,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,2,"In the standardization process of post-quantum cryptography by the American National Institute of Standards and Technology (NIST), the lattice-based schemes Falcon [FHK+ 18] and Dilithium [DKL+ 18] have already been announced as future standards, and another ...",BG,BG/CONTEXT,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,3,"The critical challenge in developing lattice-based digital signatures lies in finding a balance between security and practicality: while developing secure schemes against a wide range of attacks is essential, it is also vital to ensure they are practical for ...",BG,BG/CONTEXT,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,4,This challenge becomes even more critical with the increasing This work is submitted to ‘Korean Post-Quantum Cryptography Competition’ (www.kpqc.or.kr) and ‘NIST Post-Quantum Cryptography Standardization of Additional Digital Signature Schemes.’ Licensed ...,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,5,"Received: 2024-01-15 Accepted: 2024-03-15 Published: 2024-07-18 26 HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures Table 1: NIST security level, signature size, verification key size, and implementation security, with respect to constant-time and masking ...",RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,6,"Maskable Falcon-512 1 666B 897B 3 [Por19] 7 [Pre23] Dilithium-2 2 2,420B 1,312B 3 [DKL+ 18] 3 [MGTF19] HAETAE-120 2 1,474B 992B 3 3 prevalence of embedded devices and the Internet of Things (IoT).",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,7,"Both technologies have become ubiquitous, from home appliances to medical devices connected to the internet.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,8,"In particular, this leads to two practical requirements: 1.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,9,The verification key and signature sizes must be as small as possible since both are frequently transmitted.,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,10,"Specifically, it is helpful if the signature is small enough to be sent in only one UDP or TCP datagram, as this minimizes the need for packet fragmentation.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,11,"The importance of the signature and verification key sizes for communication protocols has been highlighted already in multiple evaluations [Wes21, PST20, GS23].",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_05,HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures,TCHES/CHES,2024,Introduction,12,"Paquin et al. [PST20] observe for TLS, that fragmentation over many packets has a significant performance impact for network links with non-ideal packet loss rates.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_05.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_06,Protecting Dilithium against Leakage,TCHES/CHES,2023,Abstract,1,CRYSTALS-Dilithium has been selected by the NIST as the new standard for post-quantum digital signatures.,BG,BG,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_06.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
